,Author,Quotes,Contain,Political Orientation
10636,Tony Judt,"However: the predictable consequence of the nanny state, even the post-ideological nanny state, was that for anyone who had grown up knowing nothing different it was the duty of the state to make good on its promise of an ever better society",no,Progressive
10637,Tony Judt,"Under Khrushchev, Stalin-era laws restricting job mobility were abandoned, the official workday was shortened, minimum wages were established and a system of maternity leave introduced, along with a national pension scheme (extended to collective farmers after 1965). In short, the Soviet Union",no,Progressive
10961,Tony Judt,"The imposition of a Russian rather than a German solution cut Europe’s vulnerable eastern half away from the body of the continent. At the time this was not a matter of great concern to western Europeans themselves. With the exceptions of the Germans, the nation most directly affected by the division of Europe but also ill-placed to voice displeasure at it, western Europeans were largely indifferent to the disappearance of eastern Europe. Indeed, they soon became so accustomed to it, and were anyway so preoccupied with the remarkable changes taking place in their own countries, that it seems quite natural that there should be an impermeable armed barrier running from the Baltic to the Adriatic. But for the people to the east of that barrier, thrust back as it seemed into a grimy, forgotten corner of their own continent, at the mercy of the semi-alien Great Power no better of than they and parasitic upon their shrinking resources, history itself ground slowly to a halt.",no,Progressive
11300,Jane Jacobs,"Cities have the capability of providing something for everybody, only because, and only when, they are created by everybody.",no,Progressive
11301,Jane Jacobs,To seek causes of poverty in this way is to enter an intellectual dead end because poverty has no causes. Only prosperity has causes.,no,Progressive
11302,Jane Jacobs,"By its nature, the metropolis provides what otherwise could be given only by traveling; namely, the strange.",no,Progressive
11303,Jane Jacobs,"A city street equipped to handle strangers, and to make a safety asset, in itself, our of the presence of strangers, as the streets of successful city neighborhoods always do, must have three main qualities:First, there must be a clear demarcation between what is public space and what is private space. Public and private spaces cannot ooze into each other as they do typically in suburban settings or in projects.Second, there must be eyes upon the street, eyes belonging to those we might call the natural proprietors of the street. The buildings on a street equipped to handle strangers and to insure the safety of both residents and strangers, must be oriented to the street. They cannot turn their backs or blank sides on it and leave it blind.And third, the sidewalk must have users on it fairly continuously, both to add to the number of effective eyes on the street and to induce the people in buildings along the street to watch the sidewalks in sufficient numbers. Nobody enjoys sitting on a stoop or looking out a window at an empty street. Almost nobody does such a thing. Large numbers of people entertain themselves, off and on, by watching street activity.",no,Progressive
11304,Jane Jacobs,Not TV or illegal drugs but the automobile has been the chief destroyer of American communities.,no,Progressive
11305,Jane Jacobs,"There is a quality even meaner than outright ugliness or disorder, and this meaner quality is the dishonest mask of pretended order, achieved by ignoring or suppressing the real order that is struggling to exist and to be served.",no,Progressive
11306,Jane Jacobs,"There is no logic that can be superimposed on the city; people make it, and it is to them, not buildings, that we must fit our plans.",no,Progressive
11307,Jane Jacobs,"We expect too much of new buildings, and too little of ourselves.",no,Progressive
11308,Jane Jacobs,"You can neither lie to a neighbourhood park, nor reason with it. 'Artist's conceptions' and persuasive renderings can put pictures of life into proposed neighbourhood parks or park malls, and verbal rationalizations can conjure up users who ought to appreciate them, but in real life only diverse surroundings have the practical power of inducing a natural, continuing flow of life and use.",no,Progressive
