created_at,handle,mined_at,retweet_count,text,tweet_id
Wed Jul 25 10:10:05 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486757,28,"#NoamChomsky On #WesternTerrorism 1 
https://t.co/qOOhkaN5KB https://t.co/qOOhkaN5KB",1022061417174839299
Sat Jul 21 18:56:09 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486760,26,Noam Chomsky Free Trade Agreements https://t.co/D4KDtmzCIR,1020744254069633026
Sat Jul 21 17:41:07 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486764,606,"Freedom without opportunity is a devil's gift, and the refusal to provide such opportunities is criminal
Noam Chomsky",1020725373166931968
Sat Jul 21 17:40:40 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486767,98,Three quarters of the American population literally believe in religious miracles. The numbers who believe in the d… https://t.co/sUyk16s5VA,1020725257722884102
Sat Jul 21 16:51:40 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486771,49,Boycott This Bankrupted Food That Snips Away Your Life One Bite at a Time https://t.co/LhbHSKUNO3,1020712928851505152
Wed Jul 18 10:31:29 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486774,83,"The dubious friends of Donald trump P°2 : King of Diamonds 
The dubious friends of Donald Trump- the Russians 
a Du… https://t.co/me7g2yGyQp",1019530086549254144
Tue Jul 17 11:22:16 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486777,134,"The dubious friends of Donald Trump- the Russians 
a Dutch TV documentary alleges that President Donald Trump has e… https://t.co/98hkdY68DA",1019180481483599872
Tue Jul 17 10:44:22 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486781,37,All Watched Over By Machines Of Loving Grace is a series of films about how this culture itself has been colonised… https://t.co/r5Dvy75ka6,1019170941929172992
Tue Jul 17 08:55:48 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486784,485,It’s ridiculous to talk about freedom in a society dominated by huge corporations. What kind of freedom is there in… https://t.co/vunjKq6x0j,1019143621097021440
Tue Jul 17 08:16:19 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486788,36,#NoamChomsky #quotes About #Dignity https://t.co/iOKsnSNQlv,1019133685629685760
Tue Jul 17 08:05:24 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787023,26,"A collection of #NoamChomsky's ideas and analyses. ( #videos )
https://t.co/FMcOZ9eK0G https://t.co/ePzuOeSSFO",1019130937572057088
Tue Jul 17 06:58:18 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787048,46,My speculation is that the U.S. does not want to establish the principle that it has to defer to some higher author… https://t.co/l4wF2X38hU,1019114048833638400
Tue Jul 17 06:50:16 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787052,17,#NoamChomsky on #Martin_Luther_King_jr. https://t.co/xxAqWJpHn3,1019112029863464960
Fri Jul 13 15:08:27 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787056,39,#NoamChomsky on #GeorgeOrwell https://t.co/vuIjl8Mi9D,1017787849381502976
Fri Jul 13 15:02:03 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787060,17,#NOAMCHOMSKY FOLLOWERS on #google+ https://t.co/0p5fGkhJG4,1017786237963337728
Thu Jul 12 13:37:26 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787064,128,"Six years after the housing bubble burst in the United States in 2008, the worst is yet to come. After a recent lan… https://t.co/81uRaotxPj",1017402554370572288
Thu Jul 12 10:46:15 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787070,100,"Philosopher, cognitive scientist and political activist Noam Chomsky discusses the roles of the state and the mass… https://t.co/IsJQQn26yB",1017359478575042560
Thu Jul 12 10:43:29 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787074,6,"But on the other hand, in discussion and debate concerning social issues or American foreign policy, Vietnam or the… https://t.co/LNHVTDz8P2",1017358779678187520
Thu Jul 12 10:06:50 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787077,8,#NoamChomsky in conversation with Jonathan Freedland *1 https://t.co/2Ly3IB1DzA,1017349555782868993
Wed Jul 11 16:45:49 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787081,13,join #NoamChomsky's followers around #theworld #► https://t.co/vWHsxy5UYI https://t.co/KNKINbBcPr,1017087575230767105
Wed Jul 11 16:10:37 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787085,8,https://t.co/7NtzdATShW,1017078719243079680
Wed Jul 11 16:10:26 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787088,5,https://t.co/Ese0MQxafu,1017078673382486018
Wed Jul 11 16:10:15 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787092,8,https://t.co/nlTMB6eWrK,1017078626238558208
Wed Jul 11 16:10:00 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787095,1,https://t.co/OM98bETQW0,1017078564523474944
Wed Jul 11 16:09:46 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787099,1,https://t.co/hpld20BGHr,1017078505220333570
Wed Jul 11 16:09:28 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787103,3,https://t.co/HWvGV6AmVG,1017078430742007808
Wed Jul 11 16:09:13 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787107,5,https://t.co/Mq90vkQIzi,1017078366036471809
Wed Jul 11 16:08:30 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787111,3,https://t.co/DjtBt9hl0r,1017078187619123200
Wed Jul 11 16:08:12 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787114,4,https://t.co/xsvuu91iRs,1017078110670458880
Wed Jul 11 16:07:24 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787118,5,https://t.co/wsVSllcHlf,1017077908593172480
Wed Jul 11 16:07:07 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787121,5,https://t.co/X1Jt6ud8C1,1017077836916588545
Wed Jul 11 16:06:44 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787124,6,https://t.co/9Nw8GIL3Wq,1017077739466231813
Wed Jul 11 16:06:24 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787128,21,"#NoamChomsky on the role of sports in propaganda-based authority
@FreeWilllT   
https://t.co/2uvGYxhrlo",1017077657417273344
Tue Jul 03 14:05:58 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787132,130,"Whoever sets the agenda controls the outcome of the debate
#NoamChomsky",1014148248171372544
Tue Jul 03 12:58:43 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787135,108,"The one state/two state debate is irrelevant as Israel and the US consolidate Greater Israel.
Noam Chomsky",1014131322649042945
Sat Jun 30 12:03:25 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787139,114,"1
Bailouts, stimulus packages, debt piled upon debt—where will it all end? How did we get into a situation where th… https://t.co/b0T2qrJgIH",1013030240204009475
Sat Jun 30 11:53:33 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787142,149,Obey is a video essay based on the book “Death of the Liberal Class” by author and journalist Chris Hedges. The fil… https://t.co/6AQCkBWOh6,1013027758593708032
Sat Jun 30 10:38:26 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787146,19,"Noam Chomsky - The US Economy 
-
#NoamChomsky 
 #US  #Economy 
#Video #chomsky https://t.co/CN8hdd83Bs",1013008853242400768
Wed Jun 27 13:36:10 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787150,184,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/0zVVYFzZ3U,1011966420421414912
Tue Jun 26 13:02:43 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787155,25,Noam Chomsky - Social Arrangements and Human Nature https://t.co/5Ntg7TVdoe,1011595612368850945
Tue Jun 26 12:51:19 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787159,19,#NoamChomsky - Is the #US For or Against #Democracy https://t.co/EyAkksi3x9,1011592745134239745
Tue Jun 26 12:03:02 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787162,213,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/i5K1oJD044,1011580594793472001
Mon Jun 25 17:17:08 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787166,233,#Money is a new form of #slavery and is only distinguishable from the old slavery simply by the fact that it is imp… https://t.co/rujeIgUzfq,1011297250469990402
Mon Jun 25 14:27:39 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787169,52,#NoamChomsky Why you can not have a Capitalist Democracy! https://t.co/ouDWiNK3QT,1011254599901212673
Mon Jun 25 13:28:21 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787173,398,"The smart way to keep people passive and obedient is to strictly limit the spectrum of acceptable opinion, but allo… https://t.co/6UdktngnaF",1011239674613026816
Mon Jun 25 13:21:18 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787177,10,Noam Chomsky - The Capacity for Language https://t.co/Bault62EzW,1011237903622660096
Mon Jun 25 13:16:54 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787181,45,"2014 ""Noam Chomsky"": Why you can not have a Capitalist Democracy! https://t.co/eH2623QM8H",1011236793583325184
Mon Jun 25 12:56:08 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787184,34,#NoamChomsky- Concentration of wealth &amp; the Vile Maxim https://t.co/oSrx7Qm6gG,1011231571138023424
Mon Jun 25 12:28:54 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787188,9,#NoamChomsky - Is the #US. For or Against #Democracy https://t.co/38CdU7kiBx,1011224716508622850
Sun Jun 24 10:41:48 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787192,179,"The war against working people should be understood to be a real war…. Specifically in the U.S., which happens to h… https://t.co/USdlh7jG4n",1010835375126958080
Sun Jun 24 10:31:58 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787195,25,join #NoamChomsky's followers around #theworld #►  #google+ https://t.co/kji3J0K1jY,1010832900315639808
Sun Jun 24 09:47:22 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787199,23,Noam Chomsky - Social Arrangements and Human Nature https://t.co/NrsVODD5au,1010821677364731905
Sun Jun 24 09:10:37 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787203,49,Free Markets by Noam Chomsky https://t.co/QNF6mtD1uL,1010812426516926464
Sun Jun 24 09:03:18 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787207,26,"History Lesson- Trump's Rise Might Signal the Collapse of the Republican Party, with Sean Wilentz https://t.co/X1bPzZO0fs",1010810588136656896
Sat Jun 23 14:22:19 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787210,314,In this video Hillary Clinton admits that the US government created and funded Al-Qaeda in order to fight the sovie… https://t.co/Mo6fszD2SB,1010528480960839681
Sat Jun 23 13:18:12 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787214,3,#NoamChomsky's followers around #theworld #► https://t.co/vWHsxy5UYI https://t.co/lffqQqtGHW,1010512345599303680
Sat Jun 23 12:59:41 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787218,19,#NoamChomsky on #Netanyahu https://t.co/3sIyr84v3f,1010507686738309120
Sat Jun 23 12:58:36 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787221,76,#Noamchomsky on Why Israel is a Sacred Cow for America https://t.co/nlTMB6eWrK,1010507413051539456
Fri Jun 22 16:39:44 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787226,16,#NoamChomsky - Inductive Generalizations https://t.co/KqkCuZGm2I,1010200677086265345
Fri Jun 22 16:14:25 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787230,24,Noam Chomsky on DonaldTrump - Video Dailymotion https://t.co/XDz35Upghc,1010194303929475073
Fri Jun 22 16:09:08 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787234,203,Noam chomsky :The Republican Party is more dangerous than ISIS - Video Dailymotion https://t.co/tbRfikOdLc,1010192974263791618
Sat Jun 16 15:37:03 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787238,29,Noam Chomsky - Criticizing the U.S - Video Dailymotion https://t.co/R3OSCubzdH,1008010575232806912
Sat Jun 16 15:28:40 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787241,68,Noam Chomsky on stupid people - Video Dailymotion https://t.co/xVa8c5ptkp,1008008466227712006
Sat Jun 16 15:22:39 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787251,30,Noam Chomsky - Workers' Control - Video Dailymotion https://t.co/s8oFj3Lsqy,1008006951450697729
Sat Jun 16 15:21:20 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787256,29,NWO - Noam Chomsky - On the Ideology of the New World Order - 11.14 - Achieving change - Video Dailymotion https://t.co/6Wjlxad7nG,1008006617688834049
Mon Jun 11 16:51:28 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787259,40,Noam chomsky why im not liberal https://t.co/6CZlnCil49,1006217364256509953
Mon Jun 11 16:38:52 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787264,13,Noam Chomsky - What Do You Hope For ? https://t.co/8hUsr6KjgQ,1006214193257869312
Mon Jun 11 16:36:53 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787268,132,The United States is unusual among the industrial democracies in the rigidity of the system of ideological control… https://t.co/qQeHkvYxJX,1006213690591535104
Mon Jun 11 06:08:21 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787271,111,"Now take a look at the way the Drug War is conducted over the past 40 years. It goes back farther, but start from 4… https://t.co/RV5UyuI0ED",1006055518652297216
Mon Jun 11 06:07:16 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787275,245,The US health-care system is a complete scandal. It's got twice the costs of comparable countries and some of the w… https://t.co/NrfCBpDlcD,1006055245070430208
Mon Jun 11 06:06:41 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787279,23,"If there had been a charismatic figure in the United States who could mobilize fears, anger, racism, a sense of los… https://t.co/V9ImFO6PRt",1006055099087708160
Mon Jun 11 06:05:30 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787283,9,NoamChomsky Manufacturing Consent 3 - Video Dailymotion https://t.co/NDxpPQVzIU,1006054799383711744
Mon Jun 11 06:04:44 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787287,15,Noam Chomsky - Manufacturing Consent 2 - Video Dailymotion https://t.co/qvVGXJy5WI,1006054608228311041
Mon Jun 11 06:02:52 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787292,10,NoamChomsky - Manufacturing Consent 1 - Video Dailymotion https://t.co/m2WgqALVXD,1006054138793295872
Sat Jun 09 07:00:19 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787296,169,Obey is a video essay based on the book “Death of the Liberal Class” by author and journalist Chris Hedges. The fil… https://t.co/FbxNk9lD8u,1005343817581592576
Sat Jun 09 06:54:56 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787299,34,All Watched Over By Machines Of Loving Grace is a series of films about how this culture itself has been colonised… https://t.co/YB1QaFcRmA,1005342463240830976
Fri Jun 08 05:28:49 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787304,27,The final part of the series investigates the globalisation of the Western economy and the uncertain balance betwee… https://t.co/G0ptCPsGys,1004958404673200129
Fri Jun 08 05:27:26 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787307,189,It was the greatest economic crime in the history of money that sounded so simple: Give state-owned assets to priva… https://t.co/MBh3XzNgFQ,1004958054771777538
Fri Jun 08 05:25:44 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787311,28,Life is purportedly a risky business—which is why people supposedly take out insurance. But faced with an unexpecte… https://t.co/ahlPH9g6Tz,1004957629704175617
Wed Jun 06 18:36:02 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787314,32,"Part 3 — Blowing Bubbles 
Why do stock markets produce bubbles and busts? In this episode, we go back to the origin… https://t.co/JdIIfHHX92",1004431739220045826
Wed Jun 06 18:32:50 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787318,33,"Part 2 — Human Bondage 
How did finance become the realm of the ruling class? Through the rise of the bond market i… https://t.co/BZj9ojG0oM",1004430931271266304
Wed Jun 06 18:30:27 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787322,77,"For millions of people, the global economic collapse has generated curiosity about how money systems actually work,… https://t.co/3y1K5PD1nd",1004430331661967362
Mon May 28 23:12:07 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787325,48,"It's roughly the case that if systems become too complex to study in sufficient depth, physics hands them over to c… https://t.co/7nYfaaBTGE",1001239724156071938
Mon May 28 23:06:22 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787329,239,"If you want to become a biologist, it doesn't help to go into the Harvard biology library and all the information i… https://t.co/RitRRXUGEu",1001238278350295040
Wed May 16 16:14:37 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787332,65,"Haitian rice farmers are quite efficient, but they can't compete with U.S. agribusiness that relies on a huge gover… https://t.co/habEsAwqlD",996786003926020096
Wed May 16 16:13:35 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787336,236,"For the totalitarian mind, adherence to state propaganda does not suffice: one must display proper enthusiasm while… https://t.co/yHmwVJHqQl",996785744067944449
Sat May 12 15:54:28 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787339,69,Watch Noam Chomsky and Daniel Ellsberg Discuss Nuclear War https://t.co/7nUCjfiNxP,995331383953412098
Sat May 12 15:41:33 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787343,140,"The search for truth is a cooperative, unending endeavor. We can, and should, engage in it to the extent we can and… https://t.co/q9MlFDsx5h",995328131534917634
Sat May 12 15:39:38 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787346,204,"There have been many measures taken to try to turn the educational system towards more control, more indoctrination… https://t.co/Fzcs3OAze2",995327650460729344
Fri May 04 18:20:50 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787350,129,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/A0o99ErONW,992469115238584322
Fri May 04 18:19:46 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787353,56,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/ZxdEB8Da9v,992468846287183872
Fri May 04 18:18:38 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787357,228,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/2reQAqWH50,992468558025232386
Tue May 01 14:24:44 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.787361,96,"The microbeads of plastic contained in cosmetics, shower gels, soaps, toothpastes, and many other products, of cour… https://t.co/umdTEZU7rl",991322532027469824
